timestamp,multiplier
2025-01-01 15:32,1.18
2025-01-01 15:33,4.3
2025-01-01 15:34,4.15
2025-01-01 15:35,2.43
2025-01-01 15:36,1.78
2025-01-01 15:37,1.7
2025-01-01 15:38,1.77
2025-01-01 15:39,4.59
2025-01-01 15:40,1.81
2025-01-01 15:41,2.69
2025-01-01 15:42,2.58
2025-01-01 15:43,4.94
2025-01-01 15:44,4.57
2025-01-01 15:45,2.57
2025-01-01 15:46,3.51
2025-01-01 15:47,3.87
2025-01-01 15:48,4.68
2025-01-01 15:49,3.09
2025-01-01 15:50,3.04
2025-01-01 15:51,1.36
2025-01-01 15:52,2.39
2025-01-01 15:53,2.27
2025-01-01 15:54,1.81
2025-01-01 15:55,3.95
2025-01-01 15:56,3.34
2025-01-01 15:57,2.35
2025-01-01 15:58,1.3
2025-01-01 15:59,1.69
2025-01-01 16:00,4.48
2025-01-01 16:01,3.49
2025-01-01 16:02,4.14
2025-01-01 16:03,2.47
2025-01-01 16:04,4.65
2025-01-01 16:05,4.31
2025-01-01 16:06,1.84
2025-01-01 16:07,4.35
2025-01-01 16:08,3.85
2025-01-01 16:09,4.18
2025-01-01 16:10,3.9
2025-01-01 16:11,1.61
2025-01-01 16:12,3.14
2025-01-01 16:13,3.83
2025-01-01 16:14,1.27
2025-01-01 16:15,3.96
2025-01-01 16:16,2.27
2025-01-01 16:17,3.61
2025-01-01 16:18,2.14
2025-01-01 16:19,1.59
2025-01-01 16:20,2.22
2025-01-01 16:21,4.51
2025-01-01 16:22,3.71
2025-01-01 16:23,4.77
2025-01-01 16:24,2.42
2025-01-01 16:25,4.82
2025-01-01 16:26,2.26
2025-01-01 16:27,1.59
2025-01-01 16:28,1.45
2025-01-01 16:29,4.35
2025-01-01 16:30,3.05
2025-01-01 16:31,2.89
2025-01-01 16:32,3.5
2025-01-01 16:33,2.18
2025-01-01 16:34,2.4
2025-01-01 16:35,2.03
2025-01-01 16:36,2.26
2025-01-01 16:37,3.63
2025-01-01 16:38,1.95
2025-01-01 16:39,1.23
2025-01-01 16:40,3.87
2025-01-01 16:41,2.14
2025-01-01 16:42,3.31
2025-01-01 16:43,1.06
2025-01-01 16:44,3.59
2025-01-01 16:45,4.63
2025-01-01 16:46,3.87
2025-01-01 16:47,4.64
2025-01-01 16:48,2.19
2025-01-01 16:49,4.93
2025-01-01 16:50,3.25
2025-01-01 16:51,1.84
2025-01-01 16:52,4.26
2025-01-01 16:53,4.26
2025-01-01 16:54,4.1
2025-01-01 16:55,1.9
2025-01-01 16:56,4.0
2025-01-01 16:57,2.51
2025-01-01 16:58,3.37
2025-01-01 16:59,4.06
2025-01-01 17:00,4.23
2025-01-01 17:01,3.04
2025-01-01 17:02,3.5
2025-01-01 17:03,1.89
2025-01-01 17:04,2.98
2025-01-01 17:05,3.49
2025-01-01 17:06,4.91
2025-01-01 17:07,2.96
2025-01-01 17:08,1.17
2025-01-01 17:09,4.74
2025-01-01 17:10,2.72
2025-01-01 17:11,2.53
2025-01-01 17:12,4.55
2025-01-01 17:13,3.83
2025-01-01 17:14,3.31
2025-01-01 17:15,1.24
2025-01-01 17:16,1.47
2025-01-01 17:17,2.16
2025-01-01 17:18,2.65
2025-01-01 17:19,2.19
2025-01-01 17:20,1.25
2025-01-01 17:21,1.62
2025-01-01 17:22,1.64
2025-01-01 17:23,2.49
2025-01-01 17:24,4.91
2025-01-01 17:25,4.55
2025-01-01 17:26,2.65
2025-01-01 17:27,1.89
2025-01-01 17:28,3.97
2025-01-01 17:29,3.23
2025-01-01 17:30,4.95
2025-01-01 17:31,3.64
2025-01-01 17:32,4.16
2025-01-01 17:33,2.48
2025-01-01 17:34,4.75
2025-01-01 17:35,1.9
2025-01-01 17:36,3.37
2025-01-01 17:37,4.19
2025-01-01 17:38,3.56
2025-01-01 17:39,4.04
2025-01-01 17:40,3.59
2025-01-01 17:41,3.9
2025-01-01 17:42,2.65
2025-01-01 17:43,3.71
2025-01-01 17:44,1.15
2025-01-01 17:45,4.98
2025-01-01 17:46,2.96
2025-01-01 17:47,1.5
2025-01-01 17:48,2.74
2025-01-01 17:49,4.22
2025-01-01 17:50,2.18
2025-01-01 17:51,2.8
2025-01-01 17:52,4.11
2025-01-01 17:53,3.38
2025-01-01 17:54,3.29
2025-01-01 17:55,2.77
2025-01-01 17:56,2.28
2025-01-01 17:57,4.63
2025-01-01 17:58,1.29
2025-01-01 17:59,1.67
2025-01-01 18:00,2.57
2025-01-01 18:01,3.54
2025-01-01 18:02,2.21
2025-01-01 18:03,3.82
2025-01-01 18:04,2.78
2025-01-01 18:05,2.48
2025-01-01 18:06,2.35
2025-01-01 18:07,4.49
2025-01-01 18:08,2.66
2025-01-01 18:09,2.94
2025-01-01 18:10,2.21
2025-01-01 18:11,1.98
2025-01-01 18:12,3.58
2025-01-01 18:13,3.31
2025-01-01 18:14,3.5
2025-01-01 18:15,2.86
2025-01-01 18:16,1.8
2025-01-01 18:17,1.02
2025-01-01 18:18,4.5
2025-01-01 18:19,2.27
2025-01-01 18:20,1.35
2025-01-01 18:21,2.62
2025-01-01 18:22,1.77
2025-01-01 18:23,1.68
2025-01-01 18:24,4.3
2025-01-01 18:25,2.74
2025-01-01 18:26,4.49
2025-01-01 18:27,4.81
2025-01-01 18:28,1.06
2025-01-01 18:29,1.57
2025-01-01 18:30,1.36
2025-01-01 18:31,1.09
2025-01-01 18:32,3.41
2025-01-01 18:33,2.4
2025-01-01 18:34,2.24
2025-01-01 18:35,1.48
2025-01-01 18:36,1.93
2025-01-01 18:37,2.7
2025-01-01 18:38,1.08
2025-01-01 18:39,2.13
2025-01-01 18:40,2.8
2025-01-01 18:41,2.09
2025-01-01 18:42,4.36
2025-01-01 18:43,3.51
2025-01-01 18:44,1.95
2025-01-01 18:45,2.5
2025-01-01 18:46,3.43
2025-01-01 18:47,3.84
2025-01-01 18:48,1.34
2025-01-01 18:49,2.24
2025-01-01 18:50,2.51
2025-01-01 18:51,2.04
2025-01-01 18:52,3.34
2025-01-01 18:53,4.0
2025-01-01 18:54,4.21
2025-01-01 18:55,3.58
2025-01-01 18:56,1.54
2025-01-01 18:57,1.97
2025-01-01 18:58,4.91
2025-01-01 18:59,3.66
2025-01-01 19:00,4.31
2025-01-01 19:01,4.33
2025-01-01 19:02,3.54
2025-01-01 19:03,1.8
2025-01-01 19:04,2.95
2025-01-01 19:05,2.52
2025-01-01 19:06,2.78
2025-01-01 19:07,1.68
2025-01-01 19:08,1.52
2025-01-01 19:09,3.02
2025-01-01 19:10,2.47
2025-01-01 19:11,1.45
2025-01-01 19:12,3.27
2025-01-01 19:13,3.0
2025-01-01 19:14,4.87
2025-01-01 19:15,3.36
2025-01-01 19:16,2.38
2025-01-01 19:17,2.26
2025-01-01 19:18,3.4
2025-01-01 19:19,3.82
2025-01-01 19:20,3.46
2025-01-01 19:21,3.1
2025-01-01 19:22,2.22
2025-01-01 19:23,4.48
2025-01-01 19:24,4.63
2025-01-01 19:25,3.36
2025-01-01 19:26,2.06
2025-01-01 19:27,4.21
2025-01-01 19:28,3.1
2025-01-01 19:29,1.01
2025-01-01 19:30,1.15
2025-01-01 19:31,1.57
2025-01-01 19:32,3.59
2025-01-01 19:33,1.07
2025-01-01 19:34,4.03
2025-01-01 19:35,4.54
2025-01-01 19:36,4.13
2025-01-01 19:37,1.36
2025-01-01 19:38,1.45
2025-01-01 19:39,1.28
2025-01-01 19:40,2.2
2025-01-01 19:41,1.23
2025-01-01 19:42,2.82
2025-01-01 19:43,2.85
2025-01-01 19:44,1.38
2025-01-01 19:45,1.51
2025-01-01 19:46,2.96
2025-01-01 19:47,3.78
2025-01-01 19:48,1.93
2025-01-01 19:49,2.69
2025-01-01 19:50,4.78
2025-01-01 19:51,3.17
2025-01-01 19:52,1.28
2025-01-01 19:53,1.46
2025-01-01 19:54,1.57
2025-01-01 19:55,2.79
2025-01-01 19:56,2.16
2025-01-01 19:57,4.84
2025-01-01 19:58,3.18
2025-01-01 19:59,2.45
2025-01-01 20:00,3.9
2025-01-01 20:01,3.75
2025-01-01 20:02,2.25
2025-01-01 20:03,1.74
2025-01-01 20:04,1.23
2025-01-01 20:05,4.42
2025-01-01 20:06,1.08
2025-01-01 20:07,3.8
2025-01-01 20:08,1.33
2025-01-01 20:09,2.08
2025-01-01 20:10,2.3
2025-01-01 20:11,2.31
2025-01-01 20:12,4.27
2025-01-01 20:13,2.87
2025-01-01 20:14,2.35
2025-01-01 20:15,1.39
2025-01-01 20:16,4.77
2025-01-01 20:17,2.94
2025-01-01 20:18,4.74
2025-01-01 20:19,3.09
2025-01-01 20:20,1.39
2025-01-01 20:21,3.48
2025-01-01 20:22,2.65
2025-01-01 20:23,2.65
2025-01-01 20:24,3.25
2025-01-01 20:25,2.09
2025-01-01 20:26,3.8
2025-01-01 20:27,2.12
2025-01-01 20:28,1.42
2025-01-01 20:29,1.47
2025-01-01 20:30,2.36
2025-01-01 20:31,1.49
2025-01-01 20:32,3.54
2025-01-01 20:33,3.36
2025-01-01 20:34,2.01
2025-01-01 20:35,1.53
2025-01-01 20:36,3.83
2025-01-01 20:37,4.05
2025-01-01 20:38,2.79
2025-01-01 20:39,3.44
2025-01-01 20:40,4.45
2025-01-01 20:41,3.11
2025-01-01 20:42,4.2
2025-01-01 20:43,3.04
2025-01-01 20:44,2.57
2025-01-01 20:45,3.87
2025-01-01 20:46,4.75
2025-01-01 20:47,3.28
2025-01-01 20:48,2.8
2025-01-01 20:49,1.87
2025-01-01 20:50,3.05
2025-01-01 20:51,3.63
2025-01-01 20:52,4.24
2025-01-01 20:53,3.18
2025-01-01 20:54,2.07
2025-01-01 20:55,3.82
2025-01-01 20:56,1.24
2025-01-01 20:57,2.94
2025-01-01 20:58,2.62
2025-01-01 20:59,3.3
2025-01-01 21:00,3.15
2025-01-01 21:01,1.46
2025-01-01 21:02,1.38
2025-01-01 21:03,4.6
2025-01-01 21:04,4.72
2025-01-01 21:05,4.54
2025-01-01 21:06,2.84
2025-01-01 21:07,2.18
2025-01-01 21:08,3.59
2025-01-01 21:09,4.2
2025-01-01 21:10,3.51
2025-01-01 21:11,3.28
2025-01-01 21:12,2.39
2025-01-01 21:13,2.82
2025-01-01 21:14,2.7
2025-01-01 21:15,3.97
2025-01-01 21:16,3.95
2025-01-01 21:17,2.08
2025-01-01 21:18,2.99
2025-01-01 21:19,3.47
2025-01-01 21:20,3.14
2025-01-01 21:21,4.74
2025-01-01 21:22,4.47
2025-01-01 21:23,3.62
2025-01-01 21:24,4.99
2025-01-01 21:25,4.08
2025-01-01 21:26,2.46
2025-01-01 21:27,3.68
2025-01-01 21:28,1.22
2025-01-01 21:29,3.48
2025-01-01 21:30,2.93
2025-01-01 21:31,4.64
2025-01-01 21:32,1.25
2025-01-01 21:33,4.03
2025-01-01 21:34,1.24
2025-01-01 21:35,3.47
2025-01-01 21:36,1.71
2025-01-01 21:37,1.8
2025-01-01 21:38,4.59
2025-01-01 21:39,2.95
2025-01-01 21:40,4.0
2025-01-01 21:41,3.06
2025-01-01 21:42,4.91
2025-01-01 21:43,4.18
2025-01-01 21:44,1.88
2025-01-01 21:45,4.26
2025-01-01 21:46,4.37
2025-01-01 21:47,4.66
2025-01-01 21:48,2.16
2025-01-01 21:49,3.9
2025-01-01 21:50,2.48
2025-01-01 21:51,4.25
2025-01-01 21:52,2.49
2025-01-01 21:53,3.42
2025-01-01 21:54,3.51
2025-01-01 21:55,4.42
2025-01-01 21:56,2.01
2025-01-01 21:57,1.29
2025-01-01 21:58,4.39
2025-01-01 21:59,2.92
2025-01-01 22:00,2.45
2025-01-01 22:01,1.84
2025-01-01 22:02,1.11
2025-01-01 22:03,4.65
2025-01-01 22:04,3.3
2025-01-01 22:05,1.52
2025-01-01 22:06,1.88
2025-01-01 22:07,4.54
2025-01-01 22:08,2.7
2025-01-01 22:09,3.53
2025-01-01 22:10,2.91
2025-01-01 22:11,1.96
2025-01-01 22:12,1.85
2025-01-01 22:13,3.78
2025-01-01 22:14,1.54
2025-01-01 22:15,4.17
2025-01-01 22:16,4.01
2025-01-01 22:17,2.31
2025-01-01 22:18,3.87
2025-01-01 22:19,4.37
2025-01-01 22:20,2.85
2025-01-01 22:21,2.45
2025-01-01 22:22,2.99
2025-01-01 22:23,3.3
2025-01-01 22:24,3.01
2025-01-01 22:25,2.47
2025-01-01 22:26,1.35
2025-01-01 22:27,1.53
2025-01-01 22:28,2.99
2025-01-01 22:29,4.6
2025-01-01 22:30,2.72
2025-01-01 22:31,3.18
2025-01-01 22:32,2.54
2025-01-01 22:33,3.17
2025-01-01 22:34,1.67
2025-01-01 22:35,2.77
2025-01-01 22:36,4.8
2025-01-01 22:37,2.59
2025-01-01 22:38,4.65
2025-01-01 22:39,2.6
2025-01-01 22:40,3.7
2025-01-01 22:41,2.12
2025-01-01 22:42,1.91
2025-01-01 22:43,3.1
2025-01-01 22:44,3.73
2025-01-01 22:45,2.17
2025-01-01 22:46,4.77
2025-01-01 22:47,4.12
2025-01-01 22:48,1.88
2025-01-01 22:49,4.98
2025-01-01 22:50,1.62
2025-01-01 22:51,4.75
2025-01-01 22:52,1.5
2025-01-01 22:53,1.02
2025-01-01 22:54,2.05
2025-01-01 22:55,1.14
2025-01-01 22:56,4.23
2025-01-01 22:57,4.38
2025-01-01 22:58,2.09
2025-01-01 22:59,3.59
2025-01-01 23:00,4.92
2025-01-01 23:01,4.67
2025-01-01 23:02,4.71
2025-01-01 23:03,3.32
2025-01-01 23:04,1.49
2025-01-01 23:05,3.51
2025-01-01 23:06,1.69
2025-01-01 23:07,2.65
2025-01-01 23:08,2.18
2025-01-01 23:09,1.44
2025-01-01 23:10,3.44
2025-01-01 23:11,2.32
2025-01-01 23:12,4.41
2025-01-01 23:13,4.27
2025-01-01 23:14,1.92
2025-01-01 23:15,4.73
2025-01-01 23:16,1.64
2025-01-01 23:17,4.41
2025-01-01 23:18,3.85
2025-01-01 23:19,3.73
2025-01-01 23:20,2.19
2025-01-01 23:21,2.26
2025-01-01 23:22,3.09
2025-01-01 23:23,3.64
2025-01-01 23:24,1.28
2025-01-01 23:25,3.66
2025-01-01 23:26,1.99
2025-01-01 23:27,1.81
2025-01-01 23:28,3.96
2025-01-01 23:29,1.45
2025-01-01 23:30,2.26
2025-01-01 23:31,4.5
2025-01-01 23:32,3.78
2025-01-01 23:33,4.04
2025-01-01 23:34,2.27
2025-01-01 23:35,3.82
2025-01-01 23:36,3.68
2025-01-01 23:37,1.15
2025-01-01 23:38,3.91
2025-01-01 23:39,1.75
2025-01-01 23:40,4.5
2025-01-01 23:41,2.19
2025-01-01 23:42,2.92
2025-01-01 23:43,2.52
2025-01-01 23:44,4.93
2025-01-01 23:45,1.39
2025-01-01 23:46,3.08
2025-01-01 23:47,1.72
2025-01-01 23:48,3.08
2025-01-01 23:49,2.99
2025-01-01 23:50,4.7
2025-01-01 23:51,3.59
2025-01-01 23:52,1.45
2025-01-01 23:53,3.37
2025-01-01 23:54,3.14
2025-01-01 23:55,1.51
2025-01-01 23:56,3.24
2025-01-01 23:57,1.12
2025-01-01 23:58,4.27
2025-01-01 23:59,4.32
2025-01-02 00:00,3.64
2025-01-02 00:01,3.86
2025-01-02 00:02,4.4
2025-01-02 00:03,3.39
2025-01-02 00:04,2.08
2025-01-02 00:05,2.98
2025-01-02 00:06,1.45
2025-01-02 00:07,1.55
2025-01-02 00:08,1.47
2025-01-02 00:09,3.76
2025-01-02 00:10,3.95
2025-01-02 00:11,4.91
2025-01-02 00:12,4.65
2025-01-02 00:13,4.17
2025-01-02 00:14,2.57
2025-01-02 00:15,4.13
2025-01-02 00:16,2.88
2025-01-02 00:17,3.66
2025-01-02 00:18,2.35
2025-01-02 00:19,4.69
2025-01-02 00:20,1.86
2025-01-02 00:21,2.47
2025-01-02 00:22,1.62
2025-01-02 00:23,2.08
2025-01-02 00:24,2.95
2025-01-02 00:25,4.78
2025-01-02 00:26,2.81
2025-01-02 00:27,4.0
2025-01-02 00:28,2.08
2025-01-02 00:29,1.59
2025-01-02 00:30,3.96
2025-01-02 00:31,3.83
2025-01-02 00:32,3.18
2025-01-02 00:33,3.38
2025-01-02 00:34,3.4
2025-01-02 00:35,4.01
2025-01-02 00:36,1.42
2025-01-02 00:37,2.59
2025-01-02 00:38,4.25
2025-01-02 00:39,3.04
2025-01-02 00:40,4.23
2025-01-02 00:41,3.05
2025-01-02 00:42,4.58
2025-01-02 00:43,3.6
2025-01-02 00:44,3.47
2025-01-02 00:45,4.26
2025-01-02 00:46,3.69
2025-01-02 00:47,3.87
2025-01-02 00:48,2.27
2025-01-02 00:49,4.6
2025-01-02 00:50,2.07
2025-01-02 00:51,3.19
2025-01-02 00:52,3.66
2025-01-02 00:53,4.19
2025-01-02 00:54,1.5
2025-01-02 00:55,4.01
2025-01-02 00:56,2.63
2025-01-02 00:57,4.29
2025-01-02 00:58,3.83
2025-01-02 00:59,4.61
2025-01-02 01:00,4.52
2025-01-02 01:01,1.11
2025-01-02 01:02,4.84
2025-01-02 01:03,4.21
2025-01-02 01:04,2.1
2025-01-02 01:05,4.17
2025-01-02 01:06,2.35
2025-01-02 01:07,4.53
2025-01-02 01:08,1.18
2025-01-02 01:09,4.8
2025-01-02 01:10,3.54
2025-01-02 01:11,2.81
2025-01-02 01:12,2.76
2025-01-02 01:13,3.54
2025-01-02 01:14,4.57
2025-01-02 01:15,2.62
2025-01-02 01:16,3.02
2025-01-02 01:17,1.47
2025-01-02 01:18,4.45
2025-01-02 01:19,2.77
2025-01-02 01:20,3.58
2025-01-02 01:21,2.18
2025-01-02 01:22,1.03
2025-01-02 01:23,4.02
2025-01-02 01:24,1.62
2025-01-02 01:25,1.49
2025-01-02 01:26,3.87
2025-01-02 01:27,4.77
2025-01-02 01:28,2.68
2025-01-02 01:29,1.21
2025-01-02 01:30,3.59
2025-01-02 01:31,2.01
2025-01-02 01:32,3.04
2025-01-02 01:33,4.7
2025-01-02 01:34,4.24
2025-01-02 01:35,1.47
2025-01-02 01:36,2.09
2025-01-02 01:37,3.19
2025-01-02 01:38,1.88
2025-01-02 01:39,1.95
2025-01-02 01:40,3.32
2025-01-02 01:41,1.93
2025-01-02 01:42,4.51
2025-01-02 01:43,1.21
2025-01-02 01:44,2.42
2025-01-02 01:45,4.4
2025-01-02 01:46,3.7
2025-01-02 01:47,2.33
2025-01-02 01:48,3.09
2025-01-02 01:49,4.34
2025-01-02 01:50,4.37
2025-01-02 01:51,3.06
2025-01-02 01:52,1.29
2025-01-02 01:53,4.45
2025-01-02 01:54,3.37
2025-01-02 01:55,2.37
2025-01-02 01:56,1.9
2025-01-02 01:57,1.63
2025-01-02 01:58,3.7
2025-01-02 01:59,4.68
2025-01-02 02:00,3.37
2025-01-02 02:01,1.56
2025-01-02 02:02,3.14
2025-01-02 02:03,2.24
2025-01-02 02:04,3.39
2025-01-02 02:05,1.46
2025-01-02 02:06,3.96
2025-01-02 02:07,4.71
2025-01-02 02:08,3.93
2025-01-02 02:09,3.05
2025-01-02 02:10,3.67
2025-01-02 02:11,4.79
2025-01-02 02:12,1.81
2025-01-02 02:13,4.59
2025-01-02 02:14,3.69
2025-01-02 02:15,3.23
2025-01-02 02:16,4.47
2025-01-02 02:17,4.68
2025-01-02 02:18,2.25
2025-01-02 02:19,2.83
2025-01-02 02:20,1.81
2025-01-02 02:21,2.72
2025-01-02 02:22,3.95
2025-01-02 02:23,4.62
2025-01-02 02:24,4.09
2025-01-02 02:25,1.16
2025-01-02 02:26,2.92
2025-01-02 02:27,1.24
2025-01-02 02:28,1.38
2025-01-02 02:29,4.68
2025-01-02 02:30,2.1
2025-01-02 02:31,2.95
2025-01-02 02:32,4.89
2025-01-02 02:33,4.14
2025-01-02 02:34,1.5
2025-01-02 02:35,1.66
2025-01-02 02:36,3.01
2025-01-02 02:37,4.97
2025-01-02 02:38,3.95
2025-01-02 02:39,3.84
2025-01-02 02:40,4.26
2025-01-02 02:41,3.4
2025-01-02 02:42,3.31
2025-01-02 02:43,2.04
2025-01-02 02:44,4.03
2025-01-02 02:45,1.96
2025-01-02 02:46,3.86
2025-01-02 02:47,2.13
2025-01-02 02:48,4.39
2025-01-02 02:49,2.67
2025-01-02 02:50,3.98
2025-01-02 02:51,3.64
2025-01-02 02:52,2.59
2025-01-02 02:53,4.39
2025-01-02 02:54,3.08
2025-01-02 02:55,3.87
2025-01-02 02:56,3.76
2025-01-02 02:57,4.78
2025-01-02 02:58,2.4
2025-01-02 02:59,3.7
2025-01-02 03:00,3.6
2025-01-02 03:01,4.58
2025-01-02 03:02,3.91
2025-01-02 03:03,4.56
2025-01-02 03:04,1.1
2025-01-02 03:05,4.64
2025-01-02 03:06,1.36
2025-01-02 03:07,3.0
2025-01-02 03:08,2.18
2025-01-02 03:09,3.63
2025-01-02 03:10,1.07
2025-01-02 03:11,3.18
2025-01-02 03:12,2.48
2025-01-02 03:13,1.16
2025-01-02 03:14,2.08
2025-01-02 03:15,3.36
2025-01-02 03:16,3.66
2025-01-02 03:17,2.27
2025-01-02 03:18,2.47
2025-01-02 03:19,2.25
2025-01-02 03:20,4.89
2025-01-02 03:21,1.68
2025-01-02 03:22,4.01
2025-01-02 03:23,4.81
2025-01-02 03:24,4.28
2025-01-02 03:25,2.91
2025-01-02 03:26,1.68
2025-01-02 03:27,2.66
2025-01-02 03:28,4.49
2025-01-02 03:29,4.49
2025-01-02 03:30,2.91
2025-01-02 03:31,2.55
2025-01-02 03:32,3.84
2025-01-02 03:33,4.09
2025-01-02 03:34,3.07
2025-01-02 03:35,4.61
2025-01-02 03:36,2.42
2025-01-02 03:37,4.68
2025-01-02 03:38,1.08
2025-01-02 03:39,4.96
2025-01-02 03:40,3.52
2025-01-02 03:41,1.35
2025-01-02 03:42,2.28
2025-01-02 03:43,3.87
2025-01-02 03:44,4.41
2025-01-02 03:45,3.91
2025-01-02 03:46,1.59
2025-01-02 03:47,3.89
2025-01-02 03:48,3.28
2025-01-02 03:49,3.07
2025-01-02 03:50,2.49
2025-01-02 03:51,1.15
2025-01-02 03:52,4.74
2025-01-02 03:53,1.91
2025-01-02 03:54,4.75
2025-01-02 03:55,1.31
2025-01-02 03:56,3.85
2025-01-02 03:57,3.69
2025-01-02 03:58,3.46
2025-01-02 03:59,2.47
2025-01-02 04:00,3.03
2025-01-02 04:01,4.86
2025-01-02 04:02,2.01
2025-01-02 04:03,2.26
2025-01-02 04:04,2.92
2025-01-02 04:05,3.27
2025-01-02 04:06,1.82
2025-01-02 04:07,4.01
2025-01-02 04:08,3.97
2025-01-02 04:09,1.15
2025-01-02 04:10,2.32
2025-01-02 04:11,2.84
2025-01-02 04:12,2.21
2025-01-02 04:13,3.69
2025-01-02 04:14,1.54
2025-01-02 04:15,1.7
2025-01-02 04:16,1.46
2025-01-02 04:17,3.68
2025-01-02 04:18,1.16
2025-01-02 04:19,4.27
2025-01-02 04:20,2.2
2025-01-02 04:21,2.41
2025-01-02 04:22,3.25
2025-01-02 04:23,1.43
2025-01-02 04:24,1.3
2025-01-02 04:25,3.84
2025-01-02 04:26,1.54
2025-01-02 04:27,2.81
2025-01-02 04:28,1.1
2025-01-02 04:29,4.0
2025-01-02 04:30,2.58
2025-01-02 04:31,1.7
2025-01-02 04:32,1.86
2025-01-02 04:33,3.78
2025-01-02 04:34,1.4
2025-01-02 04:35,1.35
2025-01-02 04:36,1.63
2025-01-02 04:37,1.34
2025-01-02 04:38,2.14
2025-01-02 04:39,1.42
2025-01-02 04:40,3.38
2025-01-02 04:41,4.93
2025-01-02 04:42,4.44
2025-01-02 04:43,1.65
2025-01-02 04:44,3.43
2025-01-02 04:45,4.03
2025-01-02 04:46,2.13
2025-01-02 04:47,2.88
2025-01-02 04:48,2.52
2025-01-02 04:49,3.41
2025-01-02 04:50,3.87
2025-01-02 04:51,4.2
2025-01-02 04:52,1.87
2025-01-02 04:53,1.96
2025-01-02 04:54,3.09
2025-01-02 04:55,1.28
2025-01-02 04:56,1.49
2025-01-02 04:57,2.3
2025-01-02 04:58,1.3
2025-01-02 04:59,2.64
2025-01-02 05:00,3.29
2025-01-02 05:01,2.98
2025-01-02 05:02,4.81
2025-01-02 05:03,4.94
2025-01-02 05:04,1.4
2025-01-02 05:05,2.58
2025-01-02 05:06,4.1
2025-01-02 05:07,4.5
2025-01-02 05:08,4.02
2025-01-02 05:09,3.89
2025-01-02 05:10,4.58
2025-01-02 05:11,4.8
2025-01-02 05:12,2.82
2025-01-02 05:13,3.24
2025-01-02 05:14,1.8
2025-01-02 05:15,4.78
2025-01-02 05:16,4.98
2025-01-02 05:17,1.59
2025-01-02 05:18,2.21
2025-01-02 05:19,2.72
2025-01-02 05:20,1.33
2025-01-02 05:21,4.97
2025-01-02 05:22,3.72
2025-01-02 05:23,2.1
2025-01-02 05:24,4.66
2025-01-02 05:25,2.53
2025-01-02 05:26,4.81
2025-01-02 05:27,3.14
2025-01-02 05:28,4.4
2025-01-02 05:29,4.3
2025-01-02 05:30,4.02
2025-01-02 05:31,2.17
2025-01-02 05:32,3.81
2025-01-02 05:33,2.01
2025-01-02 05:34,3.03
2025-01-02 05:35,3.15
2025-01-02 05:36,2.25
2025-01-02 05:37,2.4
2025-01-02 05:38,2.57
2025-01-02 05:39,4.08
2025-01-02 05:40,4.35
2025-01-02 05:41,2.84
2025-01-02 05:42,4.18
2025-01-02 05:43,4.02
2025-01-02 05:44,1.19
2025-01-02 05:45,2.82
2025-01-02 05:46,4.85
2025-01-02 05:47,3.99
2025-01-02 05:48,1.91
2025-01-02 05:49,2.77
2025-01-02 05:50,1.14
2025-01-02 05:51,4.98
2025-01-02 05:52,2.17
2025-01-02 05:53,4.38
2025-01-02 05:54,2.94
2025-01-02 05:55,4.94
2025-01-02 05:56,2.92
2025-01-02 05:57,2.41
2025-01-02 05:58,1.41
2025-01-02 05:59,1.3
2025-01-02 06:00,2.03
2025-01-02 06:01,2.27
2025-01-02 06:02,2.29
2025-01-02 06:03,3.0
2025-01-02 06:04,3.56
2025-01-02 06:05,4.91
2025-01-02 06:06,4.74
2025-01-02 06:07,4.76
2025-01-02 06:08,4.3
2025-01-02 06:09,1.56
2025-01-02 06:10,2.27
2025-01-02 06:11,2.3
2025-01-02 06:12,3.33
2025-01-02 06:13,1.85
2025-01-02 06:14,1.82
2025-01-02 06:15,4.48
2025-01-02 06:16,4.54
2025-01-02 06:17,2.17
2025-01-02 06:18,3.22
2025-01-02 06:19,4.06
2025-01-02 06:20,4.96
2025-01-02 06:21,4.66
2025-01-02 06:22,4.74
2025-01-02 06:23,3.28
2025-01-02 06:24,1.21
2025-01-02 06:25,3.55
2025-01-02 06:26,1.98
2025-01-02 06:27,1.52
2025-01-02 06:28,2.19
2025-01-02 06:29,4.39
2025-01-02 06:30,2.43
2025-01-02 06:31,2.84
2025-01-02 06:32,1.91
2025-01-02 06:33,3.35
2025-01-02 06:34,4.36
2025-01-02 06:35,2.39
2025-01-02 06:36,3.41
2025-01-02 06:37,2.66
2025-01-02 06:38,1.97
2025-01-02 06:39,3.25
2025-01-02 06:40,4.48
2025-01-02 06:41,4.92
2025-01-02 06:42,4.88
2025-01-02 06:43,2.71
2025-01-02 06:44,2.2
2025-01-02 06:45,2.65
2025-01-02 06:46,3.8
2025-01-02 06:47,1.16
2025-01-02 06:48,1.09
2025-01-02 06:49,2.69
2025-01-02 06:50,3.55
2025-01-02 06:51,1.56
2025-01-02 06:52,2.39
2025-01-02 06:53,2.41
2025-01-02 06:54,2.71
2025-01-02 06:55,4.39
2025-01-02 06:56,4.29
2025-01-02 06:57,3.91
2025-01-02 06:58,4.47
2025-01-02 06:59,2.93
2025-01-02 07:00,2.29
2025-01-02 07:01,2.62
2025-01-02 07:02,1.22
2025-01-02 07:03,3.03
